code,id,user_type_id/id,name,reconcile,chart_template_id/id
274000,account_account_274000,account.data_account_type_current_liabilities,KRATKOROČNE FINANČNE OBVEZNOSTI V ZVEZI Z OBVEZNICAMI,False,account_chart_si_gd
275000,account_account_275000,account.data_account_type_current_liabilities,KRATKOROČNE OBVEZNOSTI V ZVEZI Z RAZDELITVIJO POSLOVNEGA IZIDA,False,account_chart_si_gd
276000,account_account_276000,account.data_account_type_current_liabilities,KRATKOROČNE FINANČNE OBVEZNOSTI DO FIZIČNIH OSEB,False,account_chart_si_gd
278000,account_account_278000,account.data_account_type_current_liabilities,OBVEZNOSTI IZ VPLAČILA KAPITALA DO VPISA V SODNI REGISTER,False,account_chart_si_gd
279000,account_account_279000,account.data_account_type_current_liabilities,DRUGE KRATKOROČNE FINANČNE OBVEZNOSTI,False,account_chart_si_gd
280000,account_account_280000,account.data_account_type_current_liabilities,KRATKOROČNE OBVEZNOSTI ZA OBRESTI,False,account_chart_si_gd
281000,account_account_281000,account.data_account_type_current_liabilities,KRATKOROČNE MENIČNE OBVEZNOSTI,False,account_chart_si_gd
282000,account_account_282000,account.data_account_type_current_liabilities,KRATKOROČNE OBVEZNOSTI V ZVEZI Z ODTEGLJAJI OD PLAČ IN NADOMESTIL PLAČ ZAPOSLENCEM,False,account_chart_si_gd
285000,account_account_285000,account.data_account_type_current_liabilities,OSTALE KRATKOROČNE POSLOVNE OBVEZNOSTI,False,account_chart_si_gd
290000,account_account_290000,account.data_account_type_current_liabilities,VNAPREJ VRAČUNANI STROŠKI OZIROMA ODHODKI,False,account_chart_si_gd
291000,account_account_291000,account.data_account_type_current_liabilities,KRATKOROČNO ODLOŽENI PRIHODKI,False,account_chart_si_gd
295000,account_account_295000,account.data_account_type_current_liabilities,DDV OD DANIH PREDUJMOV,False,account_chart_si_gd
300000,account_account_300000,account.data_account_type_current_assets,VREDNOST SUROVIN IN MATERIALA PO OBRAČUNIH DOBAVITELJEV,False,account_chart_si_gd
301000,account_account_301000,account.data_account_type_current_assets,ODVISNI STROŠKI NABAVE SUROVIN IN MATERIALA,False,account_chart_si_gd
302000,account_account_302000,account.data_account_type_current_assets,CARINA IN DRUGE UVOZNE DAVŠČINE OD SUROVIN IN MATERIALA,False,account_chart_si_gd
303000,account_account_303000,account.data_account_type_current_assets,DDV IN DRUGE DAVŠČINE OD SUROVIN IN MATERIALA,False,account_chart_si_gd
309000,account_account_309000,account.data_account_type_current_assets,OBRAČUN NABAVE SUROVIN IN MATERIALA,False,account_chart_si_gd
310000,account_account_310000,account.data_account_type_current_assets,ZALOGE SUROVIN IN MATERIALA V SKLADIŠČU,False,account_chart_si_gd
312000,account_account_312000,account.data_account_type_current_assets,ZALOGE SUROVIN IN MATERIALA NA POTI,False,account_chart_si_gd
316000,account_account_316000,account.data_account_type_current_assets,ZALOGE SUROVIN IN MATERIALA V DODELAVI IN PREDELAVI,False,account_chart_si_gd
319000,account_account_319000,account.data_account_type_current_assets,ODMIKI OD CEN ZALOG SUROVIN IN MATERIALA,False,account_chart_si_gd
320000,account_account_320000,account.data_account_type_current_assets,ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE V SKLADIŠČU,False,account_chart_si_gd
321000,account_account_321000,account.data_account_type_current_assets,"ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE, DANE V UPORABO",False,account_chart_si_gd
329000,account_account_329000,account.data_account_type_current_assets,ODMIKI OD CEN DROBNEGA INVENTARJA IN EMBALAŽE,False,account_chart_si_gd
400000,account_account_400000,account.data_account_type_expenses,STROŠKI MATERIALA,False,account_chart_si_gd
401000,account_account_401000,account.data_account_type_expenses,STROŠKI POMOŽNEGA MATERIALA,False,account_chart_si_gd
402000,account_account_402000,account.data_account_type_expenses,STROŠKI ENERGIJE,False,account_chart_si_gd
403000,account_account_403000,account.data_account_type_expenses,STROŠKI NADOMESTNIH DELOV ZA OSNOVNA SREDSTVA IN MATERIALA ZA VZDRŽEVANJE OSNOVNIH SREDSTEV,False,account_chart_si_gd
404000,account_account_404000,account.data_account_type_expenses,ODPIS DROBNEGA INVENTARJA IN EMBALAŽE,False,account_chart_si_gd
405000,account_account_405000,account.data_account_type_expenses,USKLADITEV STROŠKOV MATERIALA IN DROBNEGA INVENTARJA ZARADI UGOTOVLJENIH POPISNIH RAZLIK,False,account_chart_si_gd
406000,account_account_406000,account.data_account_type_expenses,STROŠKI PISARNIŠKEGA MATERIALA IN STROKOVNE LITERATURE,False,account_chart_si_gd
407000,account_account_407000,account.data_account_type_expenses,DRUGI STROŠKI MATERIALA,False,account_chart_si_gd
410000,account_account_410000,account.data_account_type_expenses,STROŠKI STORITEV PRI USTVARJANJU PROIZVODOV IN OPRAVLJANJU STORITEV,False,account_chart_si_gd
411000,account_account_411000,account.data_account_type_expenses,STROŠKI TRANSPORTNIH STORITEV,False,account_chart_si_gd
412000,account_account_412000,account.data_account_type_expenses,STROŠKI STORITEV V ZVEZI Z VZDRŽEVANJEM,False,account_chart_si_gd
413000,account_account_413000,account.data_account_type_expenses,NAJEMNINE,False,account_chart_si_gd
414000,account_account_414000,account.data_account_type_expenses,POVRAČILA STROŠKOV ZAPOSLENCEM V ZVEZI Z DELOM,False,account_chart_si_gd
415000,account_account_415000,account.data_account_type_expenses,"STROŠKI PLAČILNEGA PROMETA, STROŠKI BANČNIH STORITEV, STROŠKI POSLOV IN ZAVAROVALNE PREMIJE",False,account_chart_si_gd
416000,account_account_416000,account.data_account_type_expenses,STROŠKI INTELEKTUALNIH IN OSEBNIH STORITEV,False,account_chart_si_gd
417000,account_account_417000,account.data_account_type_expenses,"STROŠKI SEJMOV, REKLAME IN REPREZENTANCE",False,account_chart_si_gd
418000,account_account_418000,account.data_account_type_expenses,"STROŠKI STORITEV FIZIČNIH OSEB, KI NE OPRAVLJAJO DEJAVNOSTI, SKUPAJ Z DAJATVAMI, KI BREMENIJO PODJETJE (STROŠKI PO POGODBAH O DELU, AVTORSKIH POGODBAH, SEJNINE ZAPOSLENCEM IN DRUGIM OSEBAM …)",False,account_chart_si_gd
419000,account_account_419000,account.data_account_type_expenses,STROŠKI DRUGIH STORITEV,False,account_chart_si_gd
430000,account_account_430000,account.data_account_type_expenses,AMORTIZACIJA NEOPREDMETENIH SREDSTEV,False,account_chart_si_gd
431000,account_account_431000,account.data_account_type_expenses,AMORTIZACIJA ZGRADB,False,account_chart_si_gd
432000,account_account_432000,account.data_account_type_expenses,AMORTIZACIJA OPREME IN NADOMESTNIH DELOV,False,account_chart_si_gd
433000,account_account_433000,account.data_account_type_expenses,AMORTIZACIJA DROBNEGA INVENTARJA,False,account_chart_si_gd
434000,account_account_434000,account.data_account_type_expenses,AMORTIZACIJA DRUGIH OPREDMETENIH OSNOVNIH SREDSTEV,False,account_chart_si_gd
435000,account_account_435000,account.data_account_type_expenses,AMORTIZACIJA NALOŽBENIH NEPREMIČNIN,False,account_chart_si_gd
440000,account_account_440000,account.data_account_type_expenses,REZERVACIJE ZA STROŠKE REORGANIZACIJE PODJETJA,False,account_chart_si_gd
441000,account_account_441000,account.data_account_type_expenses,REZERVACIJE ZA DANA JAMSTVA,False,account_chart_si_gd
442000,account_account_442000,account.data_account_type_expenses,REZERVACIJE ZA KOČLJIVE POGODBE,False,account_chart_si_gd
443000,account_account_443000,account.data_account_type_expenses,"REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI",False,account_chart_si_gd
449000,account_account_449000,account.data_account_type_expenses,REZERVACIJE ZA POKRIVANJE DRUGIH OBVEZNOSTI IZ PRETEKLEGA POSLOVANJA,False,account_chart_si_gd
450000,account_account_450000,account.data_account_type_expenses,STROŠKI OBRESTI,False,account_chart_si_gd
470000,account_account_470000,account.data_account_type_expenses,PLAČE ZAPOSLENCEV,False,account_chart_si_gd
471000,account_account_471000,account.data_account_type_expenses,NADOMESTILA PLAČ ZAPOSLENCEV,False,account_chart_si_gd
472000,account_account_472000,account.data_account_type_expenses,STROŠKI DODATNEGA POKOJNINSKEGA ZAVAROVANJA ZAPOSLENCEV,False,account_chart_si_gd
473000,account_account_473000,account.data_account_type_expenses,"REGRES ZA LETNI DOPUST, BONITETE, POVRAČILA (ZA PREVOZ NA DELO IN Z NJEGA, ZA PREHRANO, ZA LOČENO ŽIVLJENJE) IN DRUGI PREJEMKI ZAPOSLENCEV",False,account_chart_si_gd
474000,account_account_474000,account.data_account_type_expenses,"DELODAJALČEVI PRISPEVKI OD PLAČ, NADOMESTIL PLAČ, BONITET, POVRAČIL IN DRUGIH PREJEMKOV ZAPOSLENCEV",False,account_chart_si_gd
475000,account_account_475000,account.data_account_type_expenses,"DRUGE DELODAJALČEVE DAJATVE OD PLAČ, NADOMESTIL PLAČ, BONITET, POVRAČIL IN DRUGIH PREJEMKOV ZAPOSLENCEV",False,account_chart_si_gd
476000,account_account_476000,account.data_account_type_expenses,"NAGRADE VAJENCEM SKUPAJ Z DAJATVAMI, KI BREMENIJO PODJETJE",False,account_chart_si_gd
480000,account_account_480000,account.data_account_type_expenses,"DAJATVE, KI NISO ODVISNE OD STROŠKOV DELA ALI DRUGIH VRST STROŠKOV",False,account_chart_si_gd
481000,account_account_481000,account.data_account_type_expenses,IZDATKI ZA VARSTVO OKOLJA,False,account_chart_si_gd
482000,account_account_482000,account.data_account_type_expenses,NAGRADE DIJAKOM IN ŠTUDENTOM NA DELOVNI PRAKSI SKUPAJ Z DAJATVAMI,False,account_chart_si_gd
483000,account_account_483000,account.data_account_type_expenses,ŠTIPENDIJE DIJAKOM IN ŠTUDENTOM,False,account_chart_si_gd
484000,account_account_484000,account.data_account_type_expenses,Foreigh izguba deviznega,False,account_chart_si_gd
489000,account_account_489000,account.data_account_type_expenses,OSTALI STROŠKI,False,account_chart_si_gd
490000,account_account_490000,account.data_account_type_expenses,PRENOS STROŠKOV V ZALOGE,False,account_chart_si_gd
491000,account_account_491000,account.data_account_type_expenses,PRENOS STROŠKOV NEPOSREDNO V ODHODKE,False,account_chart_si_gd
600000,account_account_600000,account.data_account_type_current_assets,NEDOKONČANA PROIZVODNJA,False,account_chart_si_gd
601000,account_account_601000,account.data_account_type_current_assets,NEDOKONČANE STORITVE,False,account_chart_si_gd
602000,account_account_602000,account.data_account_type_current_assets,POLIZDELKI,False,account_chart_si_gd
604000,account_account_604000,account.data_account_type_current_assets,PROIZVODNJA V DODELAVI IN PREDELAVI,False,account_chart_si_gd
609000,account_account_609000,account.data_account_type_current_assets,ODMIKI OD CEN NEDOKONČANIH PROIZVODNJE IN STORITEV,False,account_chart_si_gd
630000,account_account_630000,account.data_account_type_current_assets,PROIZVODI V LASTNEM SKLADIŠČU,False,account_chart_si_gd
631000,account_account_631000,account.data_account_type_current_assets,PROIZVODI V TUJEM SKLADIŠČU,False,account_chart_si_gd
632000,account_account_632000,account.data_account_type_current_assets,PROIZVODI NA POTI,False,account_chart_si_gd
633000,account_account_633000,account.data_account_type_current_assets,PROIZVODI V LASTNI PRODAJALNI,False,account_chart_si_gd
634000,account_account_634000,account.data_account_type_current_assets,VRAČUNANI DDV OD PROIZVODOV V PRODAJALNI,False,account_chart_si_gd
635000,account_account_635000,account.data_account_type_current_assets,PROIZVODI V DODELAVI IN PREDELAVI,False,account_chart_si_gd
639000,account_account_639000,account.data_account_type_current_assets,ODMIKI OD CEN PROIZVODOV,False,account_chart_si_gd
650000,account_account_650000,account.data_account_type_current_assets,VREDNOST BLAGA PO OBRAČUNIH DOBAVITELJEV,False,account_chart_si_gd
651000,account_account_651000,account.data_account_type_current_assets,ODVISNI STROŠKI NABAVE BLAGA,False,account_chart_si_gd
659000,account_account_659000,account.data_account_type_current_assets,OBRAČUN NABAVE BLAGA,False,account_chart_si_gd
660000,account_account_660000,account.data_account_type_current_assets,BLAGO V LASTNEM SKLADIŠČU,False,account_chart_si_gd
661000,account_account_661000,account.data_account_type_current_assets,BLAGO V TUJEM SKLADIŠČU,False,account_chart_si_gd
662000,account_account_662000,account.data_account_type_current_assets,BLAGO NA POTI,False,account_chart_si_gd
663000,account_account_663000,account.data_account_type_current_assets,BLAGO V LASTNI PRODAJALNI,False,account_chart_si_gd
664000,account_account_664000,account.data_account_type_current_assets,"DDV, VRAČUNAN V ZALOGAH BLAGA",False,account_chart_si_gd
669000,account_account_669000,account.data_account_type_current_assets,VRAČUNANA RAZLIKA V CENAH ZALOG BLAGA,False,account_chart_si_gd
670000,account_account_670000,account.data_account_type_current_assets,"OPREDMETENA OSNOVNA SREDSTVA, NAMENJENA PRODAJI",False,account_chart_si_gd
671000,account_account_671000,account.data_account_type_current_assets,"NALOŽBENE NEPREMIČNINE, VREDNOTENE PO MODELU NABAVNE VREDNOSTI, NAMENJENE PRODAJI",False,account_chart_si_gd
672000,account_account_672000,account.data_account_type_current_assets,"DRUGA NEKRATKOROČNA SREDSTVA, NAMENJENA PRODAJI",False,account_chart_si_gd
673000,account_account_673000,account.data_account_type_current_assets,"SREDSTVA DELA DENAR USTVARJAJOČE ENOTE, NAMENJENA PRODAJI",False,account_chart_si_gd
674000,account_account_674000,account.data_account_type_current_assets,"SREDSTVA DENAR USTVARJAJOČE ENOTE, NAMENJENA PRODAJI",False,account_chart_si_gd
700000,account_account_700000,account.data_account_type_expenses,VREDNOST PRODANIH POSLOVNIH UČINKOV,False,account_chart_si_gd
701000,account_account_701000,account.data_account_type_expenses,VREDNOST USREDSTVENIH LASTNIH PROIZVODOV IN STORITEV,False,account_chart_si_gd
702000,account_account_702000,account.data_account_type_expenses,NABAVNA VREDNOST PRODANIH MATERIALA IN BLAGA,False,account_chart_si_gd
703000,account_account_703000,account.data_account_type_expenses,DRUGI POSLOVNI ODHODKI,False,account_chart_si_gd
710000,account_account_710000,account.data_account_type_expenses,VREDNOST PRODANIH POSLOVNIH UČINKOV,False,account_chart_si_gd
711000,account_account_711000,account.data_account_type_expenses,NABAVNA VREDNOST PRODANIH MATERIALA IN BLAGA,False,account_chart_si_gd
712000,account_account_712000,account.data_account_type_expenses,STROŠKI PRODAJANJA,False,account_chart_si_gd
713000,account_account_713000,account.data_account_type_expenses,STROŠKI SPLOŠNIH DEJAVNOSTI (NABAVE IN UPRAVE),False,account_chart_si_gd
714000,account_account_714000,account.data_account_type_expenses,"DRUGI STROŠKI, KI SE NE ZADRŽUJEJO V ZALOGAH",False,account_chart_si_gd
720000,account_account_720000,account.data_account_type_expenses,"PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI Z NEOPREDMETENIMI SREDSTVI, OPREDMETENIMI OSNOVNIMI SREDSTVI IN NALOŽBENIMI NEPREMIČNINAMI RAZPOREJENIMI IN IZMERJENIMI PO MODELU NABAVNE VREDNOSTI",False,account_chart_si_gd
721000,account_account_721000,account.data_account_type_expenses,"PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S KRATKOROČNIMI SREDSTVI, RAZEN S FINANČNIMI NALOŽBAMI",False,account_chart_si_gd
722000,account_account_722000,account.data_account_type_expenses,PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S STROŠKI DELA,False,account_chart_si_gd
740000,account_account_740000,account.data_account_type_expenses,"ODHODKI IZ POSOJIL, PREJETIH OD DRUŽB V SKUPINI",False,account_chart_si_gd
741000,account_account_741000,account.data_account_type_expenses,"ODHODKI IZ POSOJIL, PREJETIH OD BANK",False,account_chart_si_gd
742000,account_account_742000,account.data_account_type_expenses,ODHODKI IZ IZDANIH OBVEZNIC,False,account_chart_si_gd
743000,account_account_743000,account.data_account_type_expenses,ODHODKI IZ DRUGIH FINANČNIH OBVEZNOSTI,False,account_chart_si_gd
744000,account_account_744000,account.data_account_type_expenses,ODHODKI IZ POSLOVNIH OBVEZNOSTI DO DRUŽB V SKUPINI,False,account_chart_si_gd
745000,account_account_745000,account.data_account_type_expenses,ODHODKI IZ OBVEZNOSTI DO DOBAVITELJEV IN MENIČNIH OBVEZNOSTI,False,account_chart_si_gd
746000,account_account_746000,account.data_account_type_expenses,ODHODKI IZ DRUGIH POSLOVNIH OBVEZNOSTI,False,account_chart_si_gd
747000,account_account_747000,account.data_account_type_expenses,"ODHODKI IZ SREDSTEV, RAZPOREJENIH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA",False,account_chart_si_gd
748000,account_account_748000,account.data_account_type_expenses,ODHODKI IZ OSLABITVE FINANČNIH NALOŽB,False,account_chart_si_gd
749000,account_account_749000,account.data_account_type_expenses,ODHODKI IZ ODPRAVE PRIPOZNANJA FINANČNIH NALOŽB,False,account_chart_si_gd
750000,account_account_750000,account.data_account_type_expenses,ODHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO MODELU POŠTENE VREDNOSTI,False,account_chart_si_gd
751000,account_account_751000,account.data_account_type_expenses,"ODHODKI IZ ODTUJITVE NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI",False,account_chart_si_gd
752000,account_account_752000,account.data_account_type_expenses,DENARNE KAZNI,False,account_chart_si_gd
753000,account_account_753000,account.data_account_type_expenses,ODŠKODNINE,False,account_chart_si_gd
759000,account_account_759000,account.data_account_type_expenses,OSTALI ODHODKI,False,account_chart_si_gd
760000,account_account_760000,account.data_account_type_revenue,PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA DOMAČEM TRGU,False,account_chart_si_gd
761000,account_account_761000,account.data_account_type_revenue,PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA TUJEM TRGU,False,account_chart_si_gd
762000,account_account_762000,account.data_account_type_revenue,PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA DOMAČEM TRGU,False,account_chart_si_gd
763000,account_account_763000,account.data_account_type_revenue,PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA TUJEM TRGU,False,account_chart_si_gd
765000,account_account_765000,account.data_account_type_revenue,PRIHODKI OD NAJEMNIN,False,account_chart_si_gd
766000,account_account_766000,account.data_account_type_revenue,PRIHODKI OD ODPRAVE REZERVACIJ,False,account_chart_si_gd
767000,account_account_767000,account.data_account_type_revenue,PRIHODKI OD POSLOVNIH ZDRUŽITEV (PRESEŽEK IZ PREVREDNOTENJA - SLABO IME),False,account_chart_si_gd
768000,account_account_768000,account.data_account_type_revenue,"DRUGI PRIHODKI, POVEZANI S POSLOVNIMI UČINKI (SUBVENCIJE, DOTACIJE, REGRESI, KOMPENZACIJE, PREMIJE ...)",False,account_chart_si_gd
769000,account_account_769000,account.data_account_type_revenue,PREVREDNOTOVALNI POSLOVNI PRIHODKI,False,account_chart_si_gd
770000,account_account_770000,account.data_account_type_revenue,FINANČNI PRIHODKI IZ DELEŽEV V DRUŽBAH V SKUPINI,False,account_chart_si_gd
771000,account_account_771000,account.data_account_type_revenue,FINANČNI PRIHODKI IZ DELEŽEV V PRIDRUŽENIH DRUŽBAH IN SKUPAJ OBVLADOVANIH DRUŽBAH,False,account_chart_si_gd
772000,account_account_772000,account.data_account_type_revenue,FINANČNI PRIHODKI IZ DELEŽEV V DRUGIH DRUŽBAH,False,account_chart_si_gd
773000,account_account_773000,account.data_account_type_revenue,FINANČNI PRIHODKI IZ DRUGIH NALOŽB,False,account_chart_si_gd
774000,account_account_774000,account.data_account_type_revenue,"FINANČNI PRIHODKI IZ POSOJIL, DANIH DRUŽBAM V SKUPINI",False,account_chart_si_gd
775000,account_account_775000,account.data_account_type_revenue,"FINANČNI PRIHODKI IZ POSOJIL, DANIH DRUGIM (TUDI OD DEPOZITOV)",False,account_chart_si_gd
776000,account_account_776000,account.data_account_type_revenue,FINANČNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUŽB V SKUPINI,False,account_chart_si_gd
777000,account_account_777000,account.data_account_type_revenue,FINANČNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUGIH,False,account_chart_si_gd
778000,account_account_778000,account.data_account_type_revenue,"FINANČNI PRIHODKI IZ FINANČNIH SREDSTEV, RAZPOREJENIH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA",False,account_chart_si_gd
780000,account_account_780000,account.data_account_type_revenue,PRIHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO POŠTENI VREDNOSTI,False,account_chart_si_gd
781000,account_account_781000,account.data_account_type_revenue,"PRIHODKI IZ ODTUJITVE NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI",False,account_chart_si_gd
785000,account_account_785000,account.data_account_type_revenue,"SUBVENCIJE, DOTACIJE IN PODOBNI PRIHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI",False,account_chart_si_gd
786000,account_account_786000,account.data_account_type_revenue,PREJETE ODŠKODNINE,False,account_chart_si_gd
787000,account_account_787000,account.data_account_type_revenue,PREJETE KAZNI,False,account_chart_si_gd
789000,account_account_789000,account.data_account_type_revenue,OSTALI PRIHODKI,False,account_chart_si_gd
800000,account_account_800000,account.data_account_type_current_liabilities,DOBIČEK ALI IZGUBA PRED OBDAVČITVIJO,False,account_chart_si_gd
810000,account_account_810000,account.data_account_type_current_liabilities,DAVEK OD DOHODKA,False,account_chart_si_gd
812000,account_account_812000,account.data_account_type_current_liabilities,"DRUGI DAVKI, KI NISO IZKAZANI V DRUGIH POSTAVKAH",False,account_chart_si_gd
813000,account_account_813000,account.data_account_type_current_liabilities,PRIHODKI (ODHODKI) IZ NASLOVA ODLOŽENEGA DAVKA,False,account_chart_si_gd
815000,account_account_815000,account.data_account_type_current_liabilities,ČISTI DOBIČEK POSLOVNEGA LETA,False,account_chart_si_gd
820000,account_account_820000,account.data_account_type_current_liabilities,ČISTI DOBIČEK ZA KRITJE PRENESENIH IZGUB,False,account_chart_si_gd
821000,account_account_821000,account.data_account_type_current_liabilities,ČISTI DOBIČEK ZA OBLIKOVANJE ZAKONSKIH REZERV,False,account_chart_si_gd
822000,account_account_822000,account.data_account_type_current_liabilities,ČISTI DOBIČEK ZA OBLIKOVANJE REZERV ZA LASTNE DELNICE OZIROMA DELEŽE,False,account_chart_si_gd
823000,account_account_823000,account.data_account_type_current_liabilities,ČISTI DOBIČEK ZA OBLIKOVANJE STATUTARNIH REZERV,False,account_chart_si_gd
824000,account_account_824000,account.data_account_type_current_liabilities,ČISTI DOBIČEK ZA DRUGE REZERVE IZ DOBIČKA,False,account_chart_si_gd
829000,account_account_829000,account.data_account_type_current_liabilities,PRENOS NEUPORABLJENEGA DELA ČISTEGA DOBIČKA POSLOVNEGA LETA,False,account_chart_si_gd
890000,account_account_890000,account.data_account_type_current_liabilities,IZGUBA TEKOČEGA LETA,False,account_chart_si_gd
899000,account_account_899000,account.data_account_type_current_liabilities,PRENOS IZGUBE TEKOČEGA LETA,False,account_chart_si_gd
900000,account_account_900000,account.data_account_type_current_liabilities,OSNOVNI DELNIŠKI KAPITAL - NAVADNE DELNICE,False,account_chart_si_gd
901000,account_account_901000,account.data_account_type_current_liabilities,OSNOVNI DELNIŠKI KAPITAL - PREDNOSTNE DELNICE,False,account_chart_si_gd
902000,account_account_902000,account.data_account_type_current_liabilities,OSNOVNI KAPITAL - KAPITALSKI DELEŽI,False,account_chart_si_gd
903000,account_account_903000,account.data_account_type_current_liabilities,OSNOVNI KAPITAL - KAPITALSKA VLOGA,False,account_chart_si_gd
909000,account_account_909000,account.data_account_type_current_liabilities,NEVPOKLICANI KAPITAL (ODBITNA POSTAVKA),False,account_chart_si_gd
910000,account_account_910000,account.data_account_type_current_liabilities,VPLAČILA NAD NAJMANJŠIMI EMISIJSKIMI ZNESKI DELNIC OZIROMA DELEŽEV (VPLAČANI PRESEŽEK KAPITALA),False,account_chart_si_gd
911000,account_account_911000,account.data_account_type_current_liabilities,VPLAČILA NAD KNJIGOVODSKO VREDNOSTJO PRI ODTUJITVI ZAČASNO ODKUPLJENIH LASTNIH DELNIC OZIROMA DELEŽEV,False,account_chart_si_gd
912000,account_account_912000,account.data_account_type_current_liabilities,"VPLAČILA NAD NAJMANJŠIM EMISIJSKIM ZNESKOM KAPITALA, PRIDOBLJENA Z IZDAJO ZAMENLJIVIH OBVEZNIC IN OBVEZNIC Z DELNIŠKO NAKUPNO OPCIJO",False,account_chart_si_gd
913000,account_account_913000,account.data_account_type_current_liabilities,VPLAČILA ZA PRIDOBITEV DODATNIH PRAVIC IZ DELNIC OZIROMA DELEŽEV,False,account_chart_si_gd
914000,account_account_914000,account.data_account_type_current_liabilities,DRUGA VPLAČILA KAPITALA NA PODLAGI STATUTA,False,account_chart_si_gd
915000,account_account_915000,account.data_account_type_current_liabilities,ZNESKI IZ POENOSTAVLJENEGA ZMANJŠANJA OSNOVNEGA KAPITALA IN ZNESKI ZMANJŠANJA OSNOVNEGA KAPITALA Z UMIKOM DELNIC OZIROMA DELEŽEV,False,account_chart_si_gd
916000,account_account_916000,account.data_account_type_current_liabilities,SPLOŠNI PREVREDNOTOVALNI POPRAVEK KAPITALA,False,account_chart_si_gd
917000,account_account_917000,account.data_account_type_current_liabilities,ZNESKI IZ UČINKOV POTRJENE PRISILNE PORAVNAVE,False,account_chart_si_gd
920000,account_account_920000,account.data_account_type_current_liabilities,ZAKONSKE REZERVE,False,account_chart_si_gd
921000,account_account_921000,account.data_account_type_current_liabilities,REZERVE ZA LASTNE DELNICE OZIROMA LASTNE POSLOVNE DELEŽE,False,account_chart_si_gd
922000,account_account_922000,account.data_account_type_current_liabilities,STATUTARNE REZERVE,False,account_chart_si_gd
923000,account_account_923000,account.data_account_type_current_liabilities,DRUGE REZERVE IZ DOBIČKA,False,account_chart_si_gd
929000,account_account_929000,account.data_account_type_current_liabilities,PRIDOBLJENE LASTNE DELNICE OZIROMA LASTNI POSLOVNI DELEŽI (ODBITNA POSTAVKA),False,account_chart_si_gd
930000,account_account_930000,account.data_account_type_current_liabilities,PRENESENI ČISTI DOBIČEK IZ PREJŠNJIH LET,False,account_chart_si_gd
931000,account_account_931000,account.data_account_type_current_liabilities,PRENESENA ČISTA IZGUBA IZ PREJŠNJIH LET,False,account_chart_si_gd
932000,account_account_932000,account.data_account_type_current_liabilities,NEUPORABLJENI DEL ČISTEGA DOBIČKA POSLOVNEGA LETA,False,account_chart_si_gd
933000,account_account_933000,account.data_account_type_current_liabilities,ČISTA IZGUBA POSLOVNEGA LETA,False,account_chart_si_gd
934000,account_account_934000,account.data_account_type_current_liabilities,PRENOS IZ PRESEŽKA IZ PREVREDNOTENJA,False,account_chart_si_gd
950000,account_account_950000,account.data_account_type_current_liabilities,PRESEŽEK IZ PREVREDNOTENJA ZEMLJIŠČ,False,account_chart_si_gd
951000,account_account_951000,account.data_account_type_current_liabilities,PRESEŽEK IZ PREVREDNOTENJA ZGRADB,False,account_chart_si_gd
952000,account_account_952000,account.data_account_type_current_liabilities,PRESEŽEK IZ PREVREDNOTENJA OPREME,False,account_chart_si_gd
953000,account_account_953000,account.data_account_type_current_liabilities,PRESEŽEK IZ PREVREDNOTENJA NEOPREDMETENIH SREDSTEV,False,account_chart_si_gd
954000,account_account_954000,account.data_account_type_current_liabilities,PRESEŽEK IZ PREVREDNOTENJA DOLGOROČNIH FINANČNIH NALOŽB,False,account_chart_si_gd
955000,account_account_955000,account.data_account_type_current_liabilities,PRESEŽEK IZ PREVREDNOTENJA KRATKOROČNIH FINANČNIH NALOŽB,False,account_chart_si_gd
959000,account_account_959000,account.data_account_type_current_liabilities,POPRAVEK VREDNOSTI PRESEŽKOV IZ PREVREDNOTENJA ZA ODLOŽENI DAVEK,False,account_chart_si_gd
960000,account_account_960000,account.data_account_type_current_liabilities,REZERVACIJE ZA STROŠKE REORGANIZACIJE PODJETJA,False,account_chart_si_gd
